Provinsi;Komoditas;Tahun;Luas Panen;Produksi;KMeans;KMeans Label;Prediksi Produksi
SUMATERA BARAT;Kacang Hijau;2010;965;1134;0;Rendah;1062,653984
SUMATERA BARAT;Kacang Hijau;2011;914;1121;0;Rendah;1009,35372
SUMATERA BARAT;Kacang Hijau;2012;872;1073;0;Rendah;965,4593845
SUMATERA BARAT;Kacang Hijau;2013;608;753;0;Rendah;689,5521344
SUMATERA BARAT;Kacang Hijau;2014;441;559;0;Rendah;515,0198967
SUMATERA BARAT;Kacang Hijau;2015;336;419;0;Rendah;405,2840586
SUMATERA SELATAN;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SUMATERA SELATAN;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SUMATERA SELATAN;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SUMATERA SELATAN;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SUMATERA SELATAN;Kacang Hijau;1997;2794;2564;0;Rendah;2974,147773
SUMATERA SELATAN;Kacang Hijau;1998;3150;2874;0;Rendah;3346,20452
SUMATERA SELATAN;Kacang Hijau;1999;3116;3140;0;Rendah;3310,67101
SUMATERA SELATAN;Kacang Hijau;2000;2415;2366;0;Rendah;2578,053653
SUMATERA SELATAN;Kacang Hijau;2001;2391;2222;0;Rendah;2552,971176
SUMATERA SELATAN;Kacang Hijau;2002;2280;2160;0;Rendah;2436,964718
SUMATERA SELATAN;Kacang Hijau;2003;2768;2651;0;Rendah;2946,97509
SUMATERA SELATAN;Kacang Hijau;2004;2807;2643;0;Rendah;2987,734115
SUMATERA SELATAN;Kacang Hijau;2005;3272;3135;0;Rendah;3473,707112
SUMATERA SELATAN;Kacang Hijau;2006;2680;3396;0;Rendah;2855,006006
SUMATERA SELATAN;Kacang Hijau;2007;2448;3351;0;Rendah;2612,542059
SUMATERA SELATAN;Kacang Hijau;2008;2995;4172;0;Rendah;3184,213521
SUMATERA SELATAN;Kacang Hijau;2009;2338;3188;0;Rendah;2497,580705
SUMATERA SELATAN;Kacang Hijau;2010;2432;3280;0;Rendah;2595,820408
SUMATERA SELATAN;Kacang Hijau;2011;1914;2611;0;Rendah;2054,45694
SUMATERA SELATAN;Kacang Hijau;2012;1820;2480;0;Rendah;1956,217237
SUMATERA SELATAN;Kacang Hijau;2013;1332;1821;0;Rendah;1446,206866
SUMATERA SELATAN;Kacang Hijau;2014;868;1182;0;Rendah;961,2789716
SUMATERA SELATAN;Kacang Hijau;2015;716;974;0;Rendah;802,4232822
SUMATERA UTARA;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SUMATERA UTARA;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SUMATERA UTARA;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SUMATERA UTARA;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SUMATERA UTARA;Kacang Hijau;1997;13143;12568;0;Rendah;13789,921
SUMATERA UTARA;Kacang Hijau;1998;12662;11984;0;Rendah;13287,22635
SUMATERA UTARA;Kacang Hijau;1999;11170;10516;0;Rendah;11727,93234
SUMATERA UTARA;Kacang Hijau;2000;10824;10482;0;Rendah;11366,32663
SUMATERA UTARA;Kacang Hijau;2001;9370;9111;0;Rendah;9846,746548
SUMATERA UTARA;Kacang Hijau;2002;9454;9518;0;Rendah;9934,535219
SUMATERA UTARA;Kacang Hijau;2003;11274;11455;0;Rendah;11836,62308
SUMATERA UTARA;Kacang Hijau;2004;10562;10800;0;Rendah;11092,50959
SUMATERA UTARA;Kacang Hijau;2005;7663;8098;0;Rendah;8062,755352
SUMATERA UTARA;Kacang Hijau;2006;6173;6536;0;Rendah;6505,551554
SUMATERA UTARA;Kacang Hijau;2007;4569;4855;0;Rendah;4829,205989
SUMATERA UTARA;Kacang Hijau;2008;5160;5493;0;Rendah;5446,861992
SUMATERA UTARA;Kacang Hijau;2009;4124;4426;0;Rendah;4364,135056
SUMATERA UTARA;Kacang Hijau;2010;3110;3345;0;Rendah;3304,400391
SUMATERA UTARA;Kacang Hijau;2011;3004;3250;0;Rendah;3193,61945
SUMATERA UTARA;Kacang Hijau;2012;3498;3817;0;Rendah;3709,90044
SUMATERA UTARA;Kacang Hijau;2013;2130;2344;0;Rendah;2280,199235
SUMATERA UTARA;Kacang Hijau;2014;2603;2907;0;Rendah;2774,533058
SUMATERA UTARA;Kacang Hijau;2015;2712;3060;0;Rendah;2888,449309
